Open,High,Low,Close,Volume,Market Cap
399.41,415.89,393.88,414.24,1196000000,40903130396
400.86,429.25,390.61,398.53,1478390016,39343018191
385.74,402.59,385.60,400.51,948488000,39530560784
370.38,393.06,369.94,385.31,951475008,38023057371
382.73,385.20,366.91,370.29,967105984,36532478896
379.95,387.72,369.82,383.23,1210680064,37802008408
416.48,417.47,375.31,380.54,1287730048,37528933631
387.31,418.97,383.53,416.89,1363399936,41105280498
379.70,395.17,377.59,386.42,1102259968,38093277842
397.25,400.53,363.80,379.61,1256930048,37413407420
395.00,418.47,392.95,396.46,1323920000,39066085342
385.90,409.93,368.63,394.64,1878130048,38879465944
448.08,450.81,385.81,385.97,1970230016,38016727209
450.29,466.21,444.86,446.28,1514179968,43948072321
489.59,491.46,449.97,450.12,1617939968,44316774118
524.29,526.38,470.44,489.95,1638880000,48228842327
522.70,535.82,515.66,524.29,1151170048,51598047955
542.57,545.38,526.08,526.44,1300009984,51799123912
539.86,540.49,512.13,539.62,1596349952,53084905906
562.10,577.57,523.09,539.70,1523459968,53082150649
559.10,589.61,550.57,561.73,1781270016,55237391316
556.72,567.09,521.20,557.17,1833680000,54777982164
546.63,558.10,519.12,556.73,2046790016,54722473140
551.64,551.64,460.09,538.64,2685499904,52934184182
601.68,609.15,549.10,552.78,1267810048,54312035489
611.78,623.17,587.86,601.67,1417350016,59103031871
614.84,620.62,579.51,611.30,1770460032,60037233577
691.22,702.78,594.10,614.29,1810560000,60318025226
698.15,713.73,682.35,690.83,1425959936,67819092121
724.41,742.51,683.27,699.83,1764999936,68688764839
685.31,735.83,668.12,723.34,1562680064,70981343639
730.16,748.03,682.70,686.89,1532960000,67390487259
702.20,729.16,648.11,728.92,2233019904,71498733754
752.57,773.77,696.17,704.60,1891640064,69098851661
816.27,825.61,726.55,752.83,2175419904,73813918307
853.82,853.82,809.93,816.95,1943069952,80083929891
866.85,869.92,853.52,853.68,1898489984,83667342992
856.19,867.95,840.28,866.68,1697939968,84923240778
856.71,868.45,855.21,857.22,1699369984,83979651073
871.76,876.38,852.42,856.85,1894419968,83925690001
856.01,880.30,851.92,872.20,1868519936,85410827047
877.93,890.11,855.12,855.20,1963980032,83728564149
870.36,896.26,867.10,878.27,2053980032,85968788108
845.28,880.39,842.32,869.32,2044480000,85074973200
839.46,853.15,822.38,844.81,1646960000,82659602549
861.59,879.53,818.55,840.52,1926579968,82222377928
811.59,886.32,794.79,864.19,2334820096,84520567485
849.26,875.93,802.67,812.84,2150370048,79482140044
894.14,912.38,830.56,849.97,2531729920,83095081059
943.57,965.27,892.95,895.37,2545260032,87514997546
921.67,957.78,921.55,943.86,2169019904,92235641556
973.35,982.93,915.45,923.92,2567290112,90267805476
944.75,976.59,940.75,974.11,2525720064,95151956513
934.79,950.01,917.85,944.21,2369449984,92211437654
923.73,951.95,911.11,936.98,2900100096,91485862822
844.28,926.43,844.28,923.56,2818370048,90157005929
869.29,870.71,828.84,845.26,2081170048,82496189206
817.51,875.94,817.51,868.71,2243450112,84767037716
859.29,859.29,788.22,814.66,2486650112,79476512347
882.47,917.40,825.58,860.41,2930530048,83922989198
818.48,884.00,788.83,883.86,2495820032,86191922699
755.84,845.09,755.84,817.81,3708189952,79733609806
790.43,851.20,723.43,757.07,3896179968,73796288509
